Title,Price,Rating,Description,Offer
ASUS Vivobook 14 (2022) Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1402ZA-EK521WS Thin and ...,"₹54,990",4.2,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,22% off
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA...,"₹55,430",4.6,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD100.63 cm (39.62 cm) Display1Year Onsite warranty,21% off
GIGABYTE G5 KD Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,"₹79,990",4.4,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 year carry on warranty,33% off
HP Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 14-em0025AU Thin and Light Laptop,"₹44,490",4.3,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,6% off
HP Pavilion Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dv1000TU Thin and Light Lapt...,"₹59,490",4.4,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 2019, HP Documentation, HP BIOS recovery, HP Smart1 Year onsite Warranty",12% off
ASUS TUF Gaming F15 (2023) with 90WHr Battery Intel H-Series Core i7 12th Gen - (16 GB/512 GB SSD/Wind...,"₹1,15,990",4.7,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,13% off
ASUS ROG Strix G15 (2022) Ryzen 7 Octa Core AMD R7-6800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Grap...,"₹90,990",4.2,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,29% off
Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,"₹45,490",4.4,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD93.01 cm (36.62 cm) DisplayOffice Home and Student 20212 Year warranty,33% off
MSI Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-063IN Thin and Light Lap...,"₹39,990",3.9,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty,35% off
SAMSUNG Galaxy Book3 Core i7 Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Galaxy Book3 Thin a...,"₹89,990",4.2,Intel Core i7 Processor (13th Gen)16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,20% off
ASUS Vivobook 14 Touchscreen Intel P-Series Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1402...,"₹49,990",4.3,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Warranty,20% off
MSI Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C7M-062IN Thin and Light La...,"₹44,990",4.4,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty,30% off
Lenovo Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and Light Laptop,"₹39,990",4,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,32% off
Lenovo IdeaPad 3 Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15IAU7 Thin and Light Lap...,"₹58,990",4.2,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year warranty,39% off
HP Victus Gaming Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,"₹76,990",5,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,19% off
SAMSUNG Galaxy Book3 Core i5 Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Galaxy Book3 Thin a...,"₹79,990",5,Intel Core i5 Processor (13th Gen)16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,20% off
HP 15s (2023) Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Home) 15-fc0030AU Thin and Light ...,"₹52,990",4.3,AMD Ryzen 5 Quad Core Processor16 GB LPDDR5 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,12% off
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN|81X800LGIN...,"₹38,190",4.3,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayOffice Home and Student 20212 Year warranty,39% off
ASUS Vivobook Go 15 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS...,"₹38,990",4.2,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,23% off
ASUS ROG Zephyrus G14 with 76WHr Battery Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Home/4 ...,"₹1,31,990",3.6,AMD Ryzen 9 Octa Core Processor16 GB DDR4 RAMWindows 10 Operating System1 TB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,27% off
Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lapt...,"₹49,490",4.3,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20212 Year warranty,42% off
Primebook 4G Android Based MediaTek MT8788 - (4 GB/128 GB EMMC Storage/Prime OS) 4G Thin and Light Lap...,"₹14,990",4.1,MediaTek MediaTek MT8788 Processor4 GB LPDDR4 RAMPrime OS Operating System29.46 cm (11.6 Inch) Display1 Year Pick and Drop Warranty,46% off
Infinix X2 Slim Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) XL23 Thin and Light Laptop,"₹30,490",4.2,Intel Core i3 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayNA1 year Onsite Warranty,44% off
Acer Aspire 7 Ryzen 5 Hexa Core AMD R5-5500U - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,"₹51,990",4.4,"Free upgrade to Windows 11 when availableAMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayAcer Collection , Acer Product Registration, Acer Care Center, Quick Access1 Year International Travelers Warranty (ITW)",42% off
ASUS Vivobook 15 Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ331WS Laptop,"₹45,990",4.4,"Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayWindows 11, Microsoft Office H&S 2021, 1 Year McAfee1 Year Onsite Warranty",16% off
APPLE 2023 Macbook Air M2 - (8 GB/512 GB SSD/macOS Ventura) MQKT3HN/A,"₹1,54,900",4.8,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System512 GB SSD38.86 cm (15.3 Inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos1 Year Limited Warranty",17% off
MSI Bravo 15 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX65...,"₹59,990",4.4,AMD Ryzen 7 Octa Core Processor16 GB DDR RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty Term,21% off
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA...,"₹55,430",4.3,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD100.63 cm (39.62 cm) Display1Year Onsite warranty,24% off
ASUS Vivobook S14 OLED Intel EVO H-Series Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3402Z...,"₹74,990",4.4,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,25% off
HP Victus Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX...,"₹77,990",3.8,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,33% off
Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,"₹45,490",4.3,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD93.01 cm (36.62 cm) DisplayOffice Home and Student 20212 Year warranty,25% off
Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Ligh...,"₹50,990",4.2,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty + 1 Year ADP,25% off
ASUS Vivobook 15 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home) M1502QA-EJ741WS Thin and...,"₹61,990",4,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,20% off
SAMSUNG Galaxy Book3 Core i5 Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) Galaxy Book3 Thin a...,"₹79,990",4.4,Intel Core i5 Processor (13th Gen)16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,9% off
Lenovo Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/DOS) V15 G4 Thin and Light Laptop,"₹32,990",3.8,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMDOS Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,23% off
HP 247 G8 Ryzen 3 Quad Core - (8 GB/512 GB SSD/DOS) 6B5R3PA#ACJ Notebook,"₹27,490",3.9,AMD Ryzen 3 Quad Core Processor8 GB DDR4 RAMDOS Operating System512 GB SSD35.56 cm (14 inch) DisplayDOS1Year,32% off
Lenovo Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and Light Laptop,"₹39,990",4.4,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,33% off
GIGABYTE G5 KD Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,"₹79,990",4.3,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 year carry on warranty,25% off
MSI Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 305...,"₹63,057",4.3,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 Inch) Display2 Year Carry-in Warranty,19% off
HP Victus Gaming Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,"₹76,990",5,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,39% off
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN|81X800LGIN...,"₹38,190",4.3,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayOffice Home and Student 20212 Year warranty,39% off
ASUS VivoBook K15 OLED (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) K513EA-L312WS Thin ...,"₹45,990",4.5,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty,26% off
MSI Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated Iris Xe) Modern 15 B13M-288I...,"₹69,990",3.8,Intel Core i7 Processor (13th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,20% off
Lenovo IdeaPad 3 Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Light Laptop,"₹41,990",4,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD90.32 cm (35.56 cm) Display2 Year warranty,37% off
HP OMEN Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) 16...,"₹1,02,990",4.1,Intel Core i5 Processor (13th Gen)16 GB DDR5 RAMWindows 11 Operating System512 GB SSD40.89 cm (16.1 Inch) Display1 Year Onsite Warranty,12% off
Primebook 4G Android Based MediaTek MT8788 - (4 GB/128 GB EMMC Storage/Prime OS) 4G Thin and Light Lap...,"₹14,990",4.3,MediaTek MediaTek MT8788 Processor4 GB LPDDR4 RAMPrime OS Operating System29.46 cm (11.6 Inch) Display1 Year Pick and Drop Warranty,46% off
Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lapt...,"₹49,490",4.5,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20212 Year warranty,42% off
ASUS Vivobook 15 OLED (2022) Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1505ZA-L1311WS Thin...,"₹50,990",4.3,"Get unparalleled power and reliability with the new Intel 12th Gen CPU15.6 Inch Full HD OLED 16:9 aspect ratio, 0.2ms response time, 600nits HDR peak brightness, 100% DCI-P3 color gamut, VESA CERTIFIED Display HDR True Black 600, 1.07 billion colors, PANTONE Validated, Glossy display, 70% less harmful blue light, TUV Rheinland-certifiedStylish & Portable Just 1.99 cm thin and 1.7 kg in weight. US MIL-STD 810H Military-grade durabilityLight Laptop without Optical Disk DriveBacklit chiclet keyboard, Finger Print Sensor for Faster System Access720p HD webcam with physical privacy shutter180 ErgoLift hinge for comfortable and collaborative use casesIntel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty",23% off
ASUS Vivobook Go 15 OLED (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK...,"₹46,990",4.4,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,24% off
MSI Bravo 15 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX65...,"₹59,990",4.3,AMD Ryzen 7 Octa Core Processor16 GB DDR RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty Term,17% off
Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,"₹45,490",4.6,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD93.01 cm (36.62 cm) DisplayOffice Home and Student 20212 Year warranty,33% off
ASUS Vivobook 15 Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ953WS Thin and Light L...,"₹42,990",4.7,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,24% off
HP Victus Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) ...,"₹86,078",4.7,Intel Core i7 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,24% off
ASUS TUF Gaming F15 Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Pro/4 GB Graphics/NVIDIA GeForce R...,"₹85,990",4.7,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,17% off
APPLE 2020 Macbook Air M1 - (8 GB/256 GB SSD/Mac OS Big Sur) MGND3HN/A,"₹81,990",4.2,"Apple M1 Processor8 GB DDR4 RAMMac OS Operating System256 GB SSD33.78 cm (13.3 inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warra­nty",17% off
Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Ligh...,"₹50,990",4.3,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty + 1 Year ADP,25% off
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA...,"₹55,430",4.1,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD100.63 cm (39.62 cm) Display1Year Onsite warranty,21% off
MSI Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) ...,"₹52,990",4.4,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Carry-in Warranty,25% off
HP Pavilion Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15-EG2009TU Thin and Light Lapt...,"₹63,990",3.9,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20211 Year Onsite Warranty,15% off
GIGABYTE G5 KD Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3...,"₹79,990",4.8,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 year carry on warranty,33% off
Lenovo Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and Light Laptop,"₹39,990",4.3,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,32% off
APPLE 2023 Macbook Air M2 - (8 GB/512 GB SSD/macOS Ventura) MQKQ3HN/A,"₹1,54,900",5,"Apple M2 Processor8 GB Unified Memory RAMMac OS Operating System512 GB SSD38.86 cm (15.3 Inch) DisplayBuilt-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos1 Year Limited Warranty",39% off
HP Victus Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 6500...,"₹67,264",3,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,21% off
ASUS Vivobook 14 (2023) Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1404VA-NK322WS Thin and ...,"₹45,990",4.3,Intel Core i3 Processor (13th Gen)8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,20% off
Primebook 4G enabled Android based MediaTek MT8788 - (4 GB/128 GB EMMC Storage/Prime OS) S 4G Thin and...,"₹14,990",3.5,MediaTek MediaTek MT8788 Processor4 GB LPDDR4 RAMAndroid Operating System27.94 cm (11 Inch) Display1 Year Onsite Warranty,46% off
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN|81X800LGIN...,"₹38,190",4.3,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayOffice Home and Student 20212 Year warranty,39% off
ASUS Vivobook 14 Touchscreen Intel P-Series Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1402...,"₹49,990",4.2,Intel Core i3 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Warranty,20% off
HP 15s (2023) Intel Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0019TU Thin and Light La...,"₹48,990",4.1,Intel Core i3 Processor (13th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,29% off
Lenovo IdeaPad Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lapt...,"₹49,490",4.3,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home & Student 20212 Year warranty,42% off
Primebook 4G Android Based MediaTek MT8788 - (4 GB/128 GB EMMC Storage/Prime OS) 4G Thin and Light Lap...,"₹14,990",4.1,MediaTek MediaTek MT8788 Processor4 GB LPDDR4 RAMPrime OS Operating System29.46 cm (11.6 Inch) Display1 Year Pick and Drop Warranty,46% off
ASUS Vivobook S 14 Intel EVO H-Series Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) S3402ZA-LY...,"₹69,990",4.3,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,19% off
Lenovo IdeaPad Flex 5 Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 14ALC7 Thin and Lig...,"₹68,240",4.1,AMD Ryzen 7 Octa Core Processor16 GB LPDDR4X RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite Warranty + 1 Year Premium Care + 1 Year Accidental Damage Protection,29% off
ASUS Vivobook Go 14 (2023) Intel - N305 Core i3 - (8 GB/512 GB SSD/Windows 11 Home) E1404GA-NK322WS Th...,"₹38,990",4.3,Intel Core i3 Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Onsite Warranty,23% off
MSI Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) GF63 T...,"₹65,990",4.4,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display2 Year Carry-in Warranty,19% off
MSI Bravo 15 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX65...,"₹59,990",4.3,AMD Ryzen 7 Octa Core Processor16 GB DDR RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty Term,17% off
Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA...,"₹55,430",4.5,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD100.63 cm (39.62 cm) Display1Year Onsite warranty,21% off
ASUS TUF Gaming A17 Ryzen 7 Octa Core AMD R7-4800H - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/N...,"₹81,990",4.1,AMD Ryzen 7 Octa Core Processor16 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD43.94 cm (17.3 inch) Display1 Year Onsite Warranty,24% off
ASUS Vivobook Go 15 (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ523WS...,"₹49,990",4.3,AMD Ryzen 5 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,20% off
Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,"₹45,490",4.2,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD93.01 cm (36.62 cm) DisplayOffice Home and Student 20212 Year warranty,33% off
Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin and Ligh...,"₹50,990",4.8,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty + 1 Year ADP,25% off
